GEO_ID,NAME,DP03_0051E,DP03_0052E,DP03_0053E,DP03_0054E,DP03_0055E,DP03_0056E,DP03_0057E,DP03_0058E,DP03_0059E,DP03_0060E,DP03_0061E,DP03_0062E,DP03_0063E
1400000US25017359303,Census Tract 3593.03; Middlesex County; Massachusetts,2977,108,0,51,137,117,243,237,508,276,1300,158984,200010
1400000US25017359400,Census Tract 3594; Middlesex County; Massachusetts,3306,178,176,101,138,152,249,499,630,308,875,115259,149797
1400000US25017360300,Census Tract 3603; Middlesex County; Massachusetts,2670,71,30,16,167,177,287,65,389,321,1147,180750,277103
1400000US25017361100,Census Tract 3611; Middlesex County; Massachusetts,2007,31,13,15,62,101,142,97,228,197,1121,232835,319156
1400000US25017361200,Census Tract 3612; Middlesex County; Massachusetts,2095,30,16,53,40,77,236,88,202,369,984,184866,228962
1400000US25017361300,Census Tract 3613; Middlesex County; Massachusetts,2042,40,32,43,33,92,55,132,189,333,1093,221029,337697
1400000US25017362100,Census Tract 3621; Middlesex County; Massachusetts,1726,44,8,37,8,71,41,39,171,222,1085,"250,000+",323531
1400000US25017363103,Census Tract 3631.03; Middlesex County; Massachusetts,1305,65,0,39,19,46,231,45,216,82,562,147639,223176
1400000US25017363104,Census Tract 3631.04; Middlesex County; Massachusetts,2307,71,153,21,62,22,162,272,343,248,953,153065,200836
1400000US25017363105,Census Tract 3631.05; Middlesex County; Massachusetts,1542,27,68,85,54,320,108,135,116,66,563,97679,176039
1400000US25017363106,Census Tract 3631.06; Middlesex County; Massachusetts,1314,12,37,47,94,63,151,165,265,115,365,107222,138555
1400000US25017363201,Census Tract 3632.01; Middlesex County; Massachusetts,1251,20,5,56,17,7,82,44,170,130,720,214513,245984
1400000US25017363202,Census Tract 3632.02; Middlesex County; Massachusetts,1366,9,11,3,25,32,106,78,251,156,695,201364,217332
1400000US25017364101,Census Tract 3641.01; Middlesex County; Massachusetts,2543,129,50,163,177,164,259,135,465,301,700,123134,153543
1400000US25017364102,Census Tract 3641.02; Middlesex County; Massachusetts,2130,67,40,21,93,168,164,215,489,382,491,118056,148055
1400000US25017365100,Census Tract 3651; Middlesex County; Massachusetts,2525,19,0,50,57,77,32,166,151,324,1649,"250,000+",330120
1400000US25017365201,Census Tract 3652.01; Middlesex County; Massachusetts,2026,0,15,14,14,87,84,117,172,184,1339,227230,264019
1400000US25017365202,Census Tract 3652.02; Middlesex County; Massachusetts,1776,53,61,63,52,101,40,68,257,130,951,221250,260293
1400000US25017366100,Census Tract 3661; Middlesex County; Massachusetts,1776,20,50,96,42,78,102,100,231,283,774,178438,215679
1400000US25017366201,Census Tract 3662.01; Middlesex County; Massachusetts,1244,0,0,47,0,17,55,89,84,111,841,"250,000+",367657
1400000US25017366202,Census Tract 3662.02; Middlesex County; Massachusetts,1928,5,0,43,40,18,115,177,231,292,1007,218750,296977
1400000US25017367100,Census Tract 3671; Middlesex County; Massachusetts,1607,65,64,45,63,27,91,18,78,109,1047,"250,000+",344257
1400000US25017367200,Census Tract 3672; Middlesex County; Massachusetts,1925,38,0,61,48,51,44,86,304,110,1183,"250,000+",481345
1400000US25017368101,Census Tract 3681.01; Middlesex County; Massachusetts,2411,61,78,161,157,115,169,145,485,337,703,130481,167360
1400000US25017368102,Census Tract 3681.02; Middlesex County; Massachusetts,2009,0,40,125,47,60,168,152,331,294,792,154879,190921
1400000US25017368200,Census Tract 3682; Middlesex County; Massachusetts,1542,6,52,46,90,0,175,114,380,164,515,131513,174831
1400000US25017368300,Census Tract 3683; Middlesex County; Massachusetts,2607,43,36,309,133,334,181,300,488,302,481,98375,116766
1400000US25017368400,Census Tract 3684; Middlesex County; Massachusetts,2412,57,12,79,58,94,306,381,476,368,581,123795,145540
1400000US25017368500,Census Tract 3685; Middlesex County; Massachusetts,1954,101,75,101,74,262,228,203,438,227,245,90484,107197
1400000US25017368600,Census Tract 3686; Middlesex County; Massachusetts,2526,12,90,127,140,281,261,238,567,380,430,113125,125611
1400000US25017368700,Census Tract 3687; Middlesex County; Massachusetts,1121,126,17,9,43,158,169,101,157,188,153,80524,108533
1400000US25017368800,Census Tract 3688; Middlesex County; Massachusetts,2765,140,42,118,129,300,210,205,438,258,925,128277,153209
1400000US25017368901,Census Tract 3689.01; Middlesex County; Massachusetts,2837,54,121,24,102,249,333,338,638,314,664,134813,142775
1400000US25017368902,Census Tract 3689.02; Middlesex County; Massachusetts,1461,81,121,60,175,196,211,124,134,165,194,57450,109721
1400000US25017369000,Census Tract 3690; Middlesex County; Massachusetts,41,0,0,0,0,0,5,4,17,0,15,-,222093
1400000US25017369100,Census Tract 3691; Middlesex County; Massachusetts,2035,0,35,74,7,64,213,211,584,224,623,133031,168231
1400000US25017370101,Census Tract 3701.01; Middlesex County; Massachusetts,2970,236,42,38,141,168,191,344,774,357,679,124805,143339
1400000US25017370103,Census Tract 3701.03; Middlesex County; Massachusetts,1552,61,90,70,45,141,146,187,218,188,406,108258,157350
1400000US25017370104,Census Tract 3701.04; Middlesex County; Massachusetts,1803,90,0,45,42,70,114,310,422,240,470,126050,154368
1400000US25017370201,Census Tract 3702.01; Middlesex County; Massachusetts,1808,22,0,10,51,20,181,349,314,221,640,141176,195716
1400000US25017370202,Census Tract 3702.02; Middlesex County; Massachusetts,1672,51,10,19,45,114,230,149,353,169,532,122917,183168
1400000US25017370301,Census Tract 3703.01; Middlesex County; Massachusetts,1981,86,39,44,54,152,241,127,519,293,426,123983,137207
1400000US25017370302,Census Tract 3703.02; Middlesex County; Massachusetts,868,40,19,43,34,30,123,157,166,71,185,95714,136083
1400000US25017370401,Census Tract 3704.01; Middlesex County; Massachusetts,1898,149,23,180,33,137,120,208,337,372,339,116136,146472
1400000US25017370402,Census Tract 3704.02; Middlesex County; Massachusetts,685,44,16,20,6,23,69,33,143,70,261,137104,190934
1400000US25017370403,Census Tract 3704.03; Middlesex County; Massachusetts,973,14,30,9,52,20,200,101,211,45,291,125542,174460
1400000US25017373100,Census Tract 3731; Middlesex County; Massachusetts,1939,32,17,8,74,30,124,310,315,101,928,159441,205400
1400000US25017373200,Census Tract 3732; Middlesex County; Massachusetts,2188,12,126,181,137,46,167,211,464,290,554,121154,140851
1400000US25017373300,Census Tract 3733; Middlesex County; Massachusetts,1245,29,37,120,0,35,77,85,247,161,454,149720,191750
1400000US25017373400,Census Tract 3734; Middlesex County; Massachusetts,1311,9,39,50,12,43,198,81,257,128,494,137656,222448
1400000US25017373500,Census Tract 3735; Middlesex County; Massachusetts,1925,37,43,11,9,17,90,94,205,113,1306,"250,000+",359300
1400000US25017373600,Census Tract 3736; Middlesex County; Massachusetts,1018,69,0,38,29,12,30,78,49,146,567,"250,000+",356185
1400000US25017373700,Census Tract 3737; Middlesex County; Massachusetts,1439,17,15,11,0,44,59,70,121,144,958,"250,000+",360758
1400000US25017373800,Census Tract 3738; Middlesex County; Massachusetts,2452,60,38,61,117,141,138,147,352,568,830,159095,244565
1400000US25017373901,Census Tract 3739.01; Middlesex County; Massachusetts,1066,9,9,82,13,9,75,70,102,96,601,248056,325679
1400000US25017373902,Census Tract 3739.02; Middlesex County; Massachusetts,1434,96,11,18,15,51,69,138,79,308,649,182622,277040
1400000US25017374000,Census Tract 3740; Middlesex County; Massachusetts,1639,20,21,92,26,61,174,38,218,147,842,212991,256394
1400000US25017374100,Census Tract 3741; Middlesex County; Massachusetts,2003,135,24,72,40,21,395,214,298,135,669,120766,187717
1400000US25017374200,Census Tract 3742; Middlesex County; Massachusetts,1523,24,15,7,15,152,63,101,107,130,909,242389,324364
1400000US25017374300,Census Tract 3743; Middlesex County; Massachusetts,1282,20,5,0,11,8,33,57,70,132,946,"250,000+",382025
1400000US25017374400,Census Tract 3744; Middlesex County; Massachusetts,2134,83,35,81,30,80,80,151,236,228,1130,242700,348336
1400000US25017374500,Census Tract 3745; Middlesex County; Massachusetts,1767,101,11,63,66,60,106,138,373,165,684,135669,216497
1400000US25017374600,Census Tract 3746; Middlesex County; Massachusetts,2126,40,33,44,11,51,233,60,478,370,806,167381,215508
1400000US25017374700,Census Tract 3747; Middlesex County; Massachusetts,1874,117,146,39,104,59,120,107,145,189,848,171333,222085
1400000US25017374800,Census Tract 3748; Middlesex County; Massachusetts,1365,9,52,25,43,44,104,103,206,96,683,200083,269662
1400000US25017382100,Census Tract 3821; Middlesex County; Massachusetts,1718,29,40,29,32,49,174,110,393,226,636,151071,183791
1400000US25017382200,Census Tract 3822; Middlesex County; Massachusetts,2127,58,54,34,88,7,120,110,593,202,861,149943,197896
1400000US25017382300,Census Tract 3823; Middlesex County; Massachusetts,2431,53,19,25,19,114,265,164,276,275,1221,202893,246858
1400000US25017382400,Census Tract 3824; Middlesex County; Massachusetts,2219,77,71,90,56,180,327,154,451,46,767,111172,152205
1400000US25017382500,Census Tract 3825; Middlesex County; Massachusetts,2451,238,63,43,56,152,209,280,311,340,759,121086,171777
1400000US25017382601,Census Tract 3826.01; Middlesex County; Massachusetts,2152,0,48,28,88,135,358,78,642,367,408,122250,155109
1400000US25017382602,Census Tract 3826.02; Middlesex County; Massachusetts,2311,50,230,70,247,34,208,184,327,278,683,112211,154104
1400000US25017383101,Census Tract 3831.01; Middlesex County; Massachusetts,1170,44,104,104,52,243,97,171,227,44,84,64107,87891
1400000US25017383102,Census Tract 3831.02; Middlesex County; Massachusetts,1839,150,108,251,87,208,422,322,217,64,10,54651,62525
1400000US25017383200,Census Tract 3832; Middlesex County; Massachusetts,2046,44,74,100,46,86,438,324,308,300,326,89671,137620
1400000US25017383300,Census Tract 3833; Middlesex County; Massachusetts,1560,189,9,100,31,130,162,262,239,107,331,84605,141685
1400000US25017383401,Census Tract 3834.01; Middlesex County; Massachusetts,1062,62,38,10,36,234,143,107,149,137,146,76538,100894
1400000US25017383402,Census Tract 3834.02; Middlesex County; Massachusetts,1380,149,0,164,36,125,347,117,241,120,81,67572,97139
1400000US25017383501,Census Tract 3835.01; Middlesex County; Massachusetts,1892,116,208,272,57,230,149,204,226,246,184,60514,94176
1400000US25017383502,Census Tract 3835.02; Middlesex County; Massachusetts,1079,10,0,31,58,76,191,179,159,102,273,96736,160058
1400000US25017383600,Census Tract 3836; Middlesex County; Massachusetts,2323,48,125,21,54,163,324,259,513,267,549,113764,137521
1400000US25017383700,Census Tract 3837; Middlesex County; Massachusetts,2102,17,77,170,37,70,210,324,401,241,555,115950,141022
1400000US25017383800,Census Tract 3838; Middlesex County; Massachusetts,2476,63,68,78,61,57,208,296,552,266,827,132079,173265
1400000US25017383902,Census Tract 3839.02; Middlesex County; Massachusetts,2189,34,8,13,20,75,242,127,389,236,1045,182880,210597
1400000US25017383903,Census Tract 3839.03; Middlesex County; Massachusetts,890,0,0,66,16,15,154,69,158,148,264,131324,157131
1400000US25017383904,Census Tract 3839.04; Middlesex County; Massachusetts,2150,143,133,5,63,139,243,359,282,265,518,98611,136339
1400000US25017384003,Census Tract 3840.03; Middlesex County; Massachusetts,2702,83,129,92,119,267,416,325,504,127,640,94088,146957
1400000US25017384004,Census Tract 3840.04; Middlesex County; Massachusetts,591,7,5,28,7,32,31,58,152,63,208,136581,185052
1400000US25017385101,Census Tract 3851.01; Middlesex County; Massachusetts,1221,77,0,22,32,10,111,53,243,151,522,171850,190019
1400000US25017385102,Census Tract 3851.02; Middlesex County; Massachusetts,1804,109,16,106,116,10,88,148,400,220,591,137344,177443
1400000US25017385201,Census Tract 3852.01; Middlesex County; Massachusetts,1238,23,26,11,51,91,167,217,252,121,279,104857,141773
1400000US25017385203,Census Tract 3852.03; Middlesex County; Massachusetts,2156,64,12,45,116,100,260,221,545,220,573,115819,153486
1400000US25017385204,Census Tract 3852.04; Middlesex County; Massachusetts,1154,0,21,0,17,36,50,168,239,141,482,167188,204045
1400000US25017386100,Census Tract 3861; Middlesex County; Massachusetts,1512,0,12,23,20,53,88,95,184,191,846,247500,318043
1400000US25017387100,Census Tract 3871; Middlesex County; Massachusetts,1774,35,35,49,153,52,143,132,292,309,574,149286,198054
1400000US25017387201,Census Tract 3872.01; Middlesex County; Massachusetts,2301,89,41,101,182,120,89,187,325,463,704,151650,165947
1400000US25017387202,Census Tract 3872.02; Middlesex County; Massachusetts,1579,23,0,22,29,26,100,123,272,220,764,188472,232629
1400000US25017388100,Census Tract 3881; Middlesex County; Massachusetts,2210,71,0,76,58,86,256,178,372,247,866,151000,185869
1400000US25017388200,Census Tract 3882; Middlesex County; Massachusetts,2404,14,27,146,164,186,237,220,594,354,462,121875,139310
1400000US25017388300,Census Tract 3883; Middlesex County; Massachusetts,1951,304,328,407,192,145,170,170,154,55,26,23688,43305
1400000US25017980000,Census Tract 9800; Middlesex County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25019950100,Census Tract 9501; Nantucket County; Massachusetts,911,21,19,15,15,62,191,111,113,66,298,116719,231535
1400000US25019950201,Census Tract 9502.01; Nantucket County; Massachusetts,1690,0,0,13,15,40,158,57,869,158,380,109420,165440
1400000US25019950202,Census Tract 9502.02; Nantucket County; Massachusetts,921,0,9,0,24,67,185,48,99,76,413,153870,184060
1400000US25019950307,Census Tract 9503.07; Nantucket County; Massachusetts,217,0,3,4,5,7,27,25,28,12,106,185417,338038
1400000US25019950400,Census Tract 9504; Nantucket County; Massachusetts,841,13,8,6,4,39,121,104,229,45,272,132290,190183
1400000US25019950500,Census Tract 9505; Nantucket County; Massachusetts,468,0,14,70,29,37,65,10,45,44,154,100833,189002
1400000US25019990000,Census Tract 9900; Nantucket County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25021400100,Census Tract 4001; Norfolk County; Massachusetts,2546,260,26,57,87,176,295,298,404,208,735,105083,176877
1400000US25021400201,Census Tract 4002.01; Norfolk County; Massachusetts,1673,41,193,68,97,59,33,261,163,249,509,121133,168620
1400000US25021400202,Census Tract 4002.02; Norfolk County; Massachusetts,1463,146,95,109,37,116,163,124,170,69,434,93702,157737
1400000US25021400300,Census Tract 4003; Norfolk County; Massachusetts,1787,111,52,5,15,182,60,187,205,239,731,161382,206029
1400000US25021400401,Census Tract 4004.01; Norfolk County; Massachusetts,2218,130,162,174,131,78,156,361,368,192,466,90383,139450
1400000US25021400402,Census Tract 4004.02; Norfolk County; Massachusetts,732,11,0,0,27,49,9,26,48,70,492,"250,000+",366682
1400000US25021400500,Census Tract 4005; Norfolk County; Massachusetts,2582,87,16,0,87,80,192,180,626,553,761,158169,223140
1400000US25021400600,Census Tract 4006; Norfolk County; Massachusetts,2578,11,32,7,29,57,286,250,493,387,1026,167200,232868
1400000US25021400700,Census Tract 4007; Norfolk County; Massachusetts,1608,43,0,35,69,67,123,132,293,169,677,166333,247479
1400000US25021400800,Census Tract 4008; Norfolk County; Massachusetts,2586,20,104,106,79,58,262,325,491,437,704,131731,181838
1400000US25021400900,Census Tract 4009; Norfolk County; Massachusetts,1967,99,201,85,123,128,261,145,287,185,453,95451,134089
1400000US25021401000,Census Tract 4010; Norfolk County; Massachusetts,1407,38,55,73,99,40,83,136,288,84,511,131919,232108
1400000US25021401100,Census Tract 4011; Norfolk County; Massachusetts,1501,37,0,31,0,0,150,28,187,237,831,242452,355559
1400000US25021401201,Census Tract 4012.01; Norfolk County; Massachusetts,1949,110,47,35,13,0,211,47,185,121,1180,247663,337167
1400000US25021401202,Census Tract 4012.02; Norfolk County; Massachusetts,613,14,0,0,23,145,38,43,67,46,237,122031,318615
1400000US25021402101,Census Tract 4021.01; Norfolk County; Massachusetts,1487,33,41,63,88,43,130,54,349,267,419,139896,155725
1400000US25021402102,Census Tract 4021.02; Norfolk County; Massachusetts,1803,64,127,81,60,71,253,413,196,230,308,84529,114434
1400000US25021402200,Census Tract 4022; Norfolk County; Massachusetts,869,17,0,23,5,25,79,127,190,140,263,145547,174316
1400000US25021402300,Census Tract 4023; Norfolk County; Massachusetts,1748,49,26,73,8,35,243,200,243,306,565,149732,162262
1400000US25021402400,Census Tract 4024; Norfolk County; Massachusetts,2752,59,45,233,211,42,245,219,457,372,869,124507,173650
1400000US25021402500,Census Tract 4025; Norfolk County; Massachusetts,1638,138,10,115,0,204,76,131,212,216,536,120000,201925
1400000US25021403100,Census Tract 4031; Norfolk County; Massachusetts,2493,98,21,11,37,124,59,126,339,315,1363,212264,296427
1400000US25021403300,Census Tract 4033; Norfolk County; Massachusetts,1531,50,0,26,0,46,63,57,134,128,1027,"250,000+",354118
1400000US25021403400,Census Tract 4034; Norfolk County; Massachusetts,2476,68,91,50,113,117,109,177,300,146,1305,213081,254044
1400000US25021403501,Census Tract 4035.01; Norfolk County; Massachusetts,1280,105,0,23,61,112,69,89,266,159,396,124879,179585
1400000US25021403502,Census Tract 4035.02; Norfolk County; Massachusetts,1540,26,10,18,80,169,35,67,150,142,843,220833,297108
1400000US25021404100,Census Tract 4041; Norfolk County; Massachusetts,1459,13,15,33,13,33,84,70,205,161,832,242379,303247
1400000US25021404201,Census Tract 4042.01; Norfolk County; Massachusetts,1235,31,0,0,5,4,52,36,87,50,970,"250,000+",511107
1400000US25021404202,Census Tract 4042.02; Norfolk County; Massachusetts,1349,40,9,8,17,47,88,228,134,76,702,203934,311090
1400000US25021404301,Census Tract 4043.01; Norfolk County; Massachusetts,1959,0,12,22,27,31,63,93,149,137,1425,"250,000+",456871
1400000US25021404302,Census Tract 4043.02; Norfolk County; Massachusetts,1410,69,32,30,44,89,123,81,164,121,657,186127,254475
1400000US25021404400,Census Tract 4044; Norfolk County; Massachusetts,1689,33,61,79,59,23,59,126,128,149,972,"250,000+",357409
1400000US25021405100,Census Tract 4051; Norfolk County; Massachusetts,1912,9,0,18,24,39,71,36,262,145,1308,"250,000+",421148
1400000US25021406101,Census Tract 4061.01; Norfolk County; Massachusetts,2255,76,9,130,49,57,254,92,286,235,1067,183315,268031
1400000US25021406102,Census Tract 4061.02; Norfolk County; Massachusetts,2304,44,38,12,47,84,164,84,336,113,1382,242083,310133
1400000US25021407101,Census Tract 4071.01; Norfolk County; Massachusetts,1816,91,61,41,33,135,46,96,373,494,446,152716,162153
1400000US25021407102,Census Tract 4071.02; Norfolk County; Massachusetts,1567,36,44,22,71,73,142,156,295,197,531,147009,168238
1400000US25021408102,Census Tract 4081.02; Norfolk County; Massachusetts,1872,89,21,61,48,106,165,155,376,255,596,144949,172099
1400000US25021408103,Census Tract 4081.03; Norfolk County; Massachusetts,1106,0,0,13,24,57,67,64,154,169,558,205781,266534
1400000US25021408104,Census Tract 4081.04; Norfolk County; Massachusetts,1595,15,9,30,76,66,108,143,148,396,604,182057,208213
1400000US25021409101,Census Tract 4091.01; Norfolk County; Massachusetts,1508,7,0,0,13,60,127,104,293,225,679,182750,216171
1400000US25021409102,Census Tract 4091.02; Norfolk County; Massachusetts,1853,58,0,12,44,68,110,126,220,251,964,201705,251485
1400000US25021410100,Census Tract 4101; Norfolk County; Massachusetts,2668,89,168,150,39,306,239,225,399,397,656,108083,178220
1400000US25021410300,Census Tract 4103; Norfolk County; Massachusetts,1813,13,72,67,46,60,289,194,394,234,444,114219,157982
1400000US25021410400,Census Tract 4104; Norfolk County; Massachusetts,2688,37,36,149,171,131,316,308,650,305,585,106279,147045
1400000US25021411101,Census Tract 4111.01; Norfolk County; Massachusetts,1505,50,11,51,20,25,153,108,225,261,601,174975,208725
1400000US25021411102,Census Tract 4111.02; Norfolk County; Massachusetts,1686,15,10,68,108,99,84,139,172,184,807,178462,199695
1400000US25021411200,Census Tract 4112; Norfolk County; Massachusetts,2672,49,33,44,91,106,188,110,644,339,1068,156656,192820
1400000US25021411301,Census Tract 4113.01; Norfolk County; Massachusetts,2043,18,20,62,105,64,167,106,276,282,943,181563,219465
1400000US25021411302,Census Tract 4113.02; Norfolk County; Massachusetts,1461,65,50,4,96,111,93,168,315,294,265,131861,143449
1400000US25021412100,Census Tract 4121; Norfolk County; Massachusetts,2203,59,0,28,56,149,74,11,294,150,1382,234347,297999
1400000US25021412200,Census Tract 4122; Norfolk County; Massachusetts,1344,12,35,65,45,105,67,63,175,148,629,179722,237485
1400000US25021412300,Census Tract 4123; Norfolk County; Massachusetts,1945,50,19,42,85,90,76,127,309,363,784,167898,219201
1400000US25021413100,Census Tract 4131; Norfolk County; Massachusetts,2457,69,105,82,174,101,508,221,305,291,601,94410,141982
1400000US25021413201,Census Tract 4132.01; Norfolk County; Massachusetts,2135,80,113,72,276,101,319,367,343,213,251,82719,123796
1400000US25021413202,Census Tract 4132.02; Norfolk County; Massachusetts,935,18,6,6,47,29,109,90,289,181,160,129919,152477
1400000US25021413300,Census Tract 4133; Norfolk County; Massachusetts,2197,39,80,58,48,172,165,259,359,482,535,138125,149326
1400000US25021413401,Census Tract 4134.01; Norfolk County; Massachusetts,1573,32,87,45,25,201,136,287,254,152,354,96651,160043
1400000US25021413402,Census Tract 4134.02; Norfolk County; Massachusetts,1984,41,11,18,82,202,227,323,662,107,311,108258,120740
1400000US25021413500,Census Tract 4135; Norfolk County; Massachusetts,2018,92,76,177,140,267,349,258,192,91,376,71715,141723
1400000US25021414100,Census Tract 4141; Norfolk County; Massachusetts,2237,0,48,0,0,242,92,299,334,302,920,171958,214624
1400000US25021414200,Census Tract 4142; Norfolk County; Massachusetts,2317,53,9,43,0,80,110,85,292,405,1240,211635,262873
1400000US25021414300,Census Tract 4143; Norfolk County; Massachusetts,1900,82,23,52,82,53,131,77,320,329,751,169632,207546
1400000US25021415101,Census Tract 4151.01; Norfolk County; Massachusetts,1914,21,40,176,31,86,124,94,418,164,760,147163,199817
1400000US25021415103,Census Tract 4151.03; Norfolk County; Massachusetts,2090,112,6,144,133,154,132,316,500,109,484,104861,142632
1400000US25021415104,Census Tract 4151.04; Norfolk County; Massachusetts,1400,7,34,23,72,86,251,97,231,93,506,128704,208667
1400000US25021415201,Census Tract 4152.01; Norfolk County; Massachusetts,1551,94,17,145,78,105,151,131,142,110,578,133015,165954
1400000US25021415202,Census Tract 4152.02; Norfolk County; Massachusetts,1234,29,0,67,39,106,148,65,218,158,404,142083,174497
1400000US25021415300,Census Tract 4153; Norfolk County; Massachusetts,1488,85,14,19,14,26,174,169,212,124,651,152214,190504
1400000US25021416101,Census Tract 4161.01; Norfolk County; Massachusetts,1932,107,53,77,64,51,116,83,208,233,940,195403,259407
1400000US25021416102,Census Tract 4161.02; Norfolk County; Massachusetts,1071,43,20,34,16,82,64,128,50,105,529,188523,272260
1400000US25021416200,Census Tract 4162; Norfolk County; Massachusetts,2309,53,0,106,171,370,56,151,403,324,675,132433,172719
1400000US25021416300,Census Tract 4163; Norfolk County; Massachusetts,1768,89,0,35,32,22,175,97,271,189,858,192365,214918
1400000US25021416400,Census Tract 4164; Norfolk County; Massachusetts,2069,12,59,6,46,64,41,75,422,290,1054,200542,226623
1400000US25021417100,Census Tract 4171; Norfolk County; Massachusetts,2493,131,48,26,139,43,427,322,511,332,514,102016,139669
1400000US25021417201,Census Tract 4172.01; Norfolk County; Massachusetts,2120,155,29,99,63,106,291,213,498,444,222,116630,119529
1400000US25021417202,Census Tract 4172.02; Norfolk County; Massachusetts,1541,68,131,76,107,71,198,114,328,221,227,103646,115318
1400000US25021417300,Census Tract 4173; Norfolk County; Massachusetts,2102,96,114,96,116,70,169,182,336,332,591,134318,169358
1400000US25021417400,Census Tract 4174; Norfolk County; Massachusetts,1113,27,32,15,67,93,46,108,215,149,361,140781,166877
1400000US25021417501,Census Tract 4175.01; Norfolk County; Massachusetts,2060,55,15,120,21,105,336,380,362,192,474,99800,137401
1400000US25021417502,Census Tract 4175.02; Norfolk County; Massachusetts,2045,18,185,51,160,219,394,172,407,185,254,74408,119700
1400000US25021417601,Census Tract 4176.01; Norfolk County; Massachusetts,2038,53,54,52,83,128,367,222,557,206,316,102308,119337
1400000US25021417602,Census Tract 4176.02; Norfolk County; Massachusetts,2292,138,77,126,148,211,225,243,617,185,322,98778,105895
1400000US25021417702,Census Tract 4177.02; Norfolk County; Massachusetts,1054,115,0,44,30,52,66,95,206,119,327,131724,144810
1400000US25021417703,Census Tract 4177.03; Norfolk County; Massachusetts,1326,134,96,63,160,138,187,96,319,60,73,62083,77151
1400000US25021417704,Census Tract 4177.04; Norfolk County; Massachusetts,1885,131,14,42,81,122,227,342,434,163,329,97708,127735
1400000US25021417801,Census Tract 4178.01; Norfolk County; Massachusetts,2547,108,62,129,145,340,174,125,657,225,582,111274,135667
1400000US25021417802,Census Tract 4178.02; Norfolk County; Massachusetts,1215,63,42,362,93,116,183,54,91,41,170,44482,88900
1400000US25021417901,Census Tract 4179.01; Norfolk County; Massachusetts,4278,267,205,399,273,530,918,568,586,200,332,58864,80292
1400000US25021417902,Census Tract 4179.02; Norfolk County; Massachusetts,1604,69,45,66,31,65,153,213,479,223,260,110000,139229
1400000US25021418002,Census Tract 4180.02; Norfolk County; Massachusetts,3173,70,150,69,121,90,510,526,732,592,313,103859,113580
1400000US25021418003,Census Tract 4180.03; Norfolk County; Massachusetts,1449,96,10,55,21,63,131,181,382,396,114,113147,118824
1400000US25021418004,Census Tract 4180.04; Norfolk County; Massachusetts,2220,176,134,69,97,264,300,205,364,347,264,82826,112434
1400000US25021418101,Census Tract 4181.01; Norfolk County; Massachusetts,2382,304,54,168,75,100,259,142,443,452,385,110682,119762
1400000US25021418102,Census Tract 4181.02; Norfolk County; Massachusetts,1848,76,23,46,79,142,232,280,226,510,234,108621,124522
1400000US25021418201,Census Tract 4182.01; Norfolk County; Massachusetts,2776,237,0,270,239,138,556,385,393,166,392,73926,99247
1400000US25021419100,Census Tract 4191; Norfolk County; Massachusetts,2140,61,100,56,76,276,64,185,430,234,658,127000,152582
1400000US25021419200,Census Tract 4192; Norfolk County; Massachusetts,1799,73,69,112,43,88,232,172,199,292,519,123011,165137
1400000US25021419300,Census Tract 4193; Norfolk County; Massachusetts,1527,27,38,45,195,70,210,168,271,159,344,102750,136635
1400000US25021419400,Census Tract 4194; Norfolk County; Massachusetts,1225,66,8,174,46,22,231,78,191,202,207,94107,116995
1400000US25021419500,Census Tract 4195; Norfolk County; Massachusetts,1238,16,11,22,67,81,69,108,157,257,450,161192,181611
1400000US25021419601,Census Tract 4196.01; Norfolk County; Massachusetts,720,0,0,12,0,103,103,88,174,145,95,101484,126225
1400000US25021419602,Census Tract 4196.02; Norfolk County; Massachusetts,2152,28,22,72,77,148,196,214,355,373,667,137280,155889
1400000US25021419700,Census Tract 4197; Norfolk County; Massachusetts,1798,31,59,26,51,102,97,70,306,498,558,168777,179055
1400000US25021419800,Census Tract 4198; Norfolk County; Massachusetts,1740,79,10,18,49,138,459,139,367,126,355,89868,130463
1400000US25021420101,Census Tract 4201.01; Norfolk County; Massachusetts,1876,47,48,39,28,126,264,307,492,103,422,112024,152066
1400000US25021420102,Census Tract 4201.02; Norfolk County; Massachusetts,1629,46,71,67,56,85,206,57,685,153,203,114031,130273
1400000US25021420201,Census Tract 4202.01; Norfolk County; Massachusetts,1147,68,74,55,101,86,176,79,201,142,165,76776,107141
1400000US25021420202,Census Tract 4202.02; Norfolk County; Massachusetts,2683,108,92,86,162,172,595,154,625,199,490,96125,121850
1400000US25021420301,Census Tract 4203.01; Norfolk County; Massachusetts,2679,26,11,206,108,234,289,336,591,453,425,108676,129634
1400000US25021420302,Census Tract 4203.02; Norfolk County; Massachusetts,2618,292,80,77,57,290,396,344,192,206,684,79333,126706
1400000US25021421100,Census Tract 4211; Norfolk County; Massachusetts,2119,229,55,81,88,165,165,175,612,119,430,107420,115270
1400000US25021421200,Census Tract 4212; Norfolk County; Massachusetts,2159,113,40,50,108,99,130,388,512,423,296,107902,128890
1400000US25021422100,Census Tract 4221; Norfolk County; Massachusetts,2087,67,18,75,52,219,166,265,240,369,616,139141,148028
